CallNumber,Algorithm,BestHost,TotalHosts,MEC_Hosts,MMEC_Hosts,BestHost_RAM,Total_RAM,BestHost_Disk,Total_Disk,BestHost_CPU,Total_CPU,Latency,BestHost_Latitude,BestHost_Longitude,UE_Latitude,UE_Longitude,Distance,ExecutionTime,std_Utilization
367,HHO,mmecHost[3],20,0,20,1.4428001932054987E9,2.0E9,7.957414475683266E10,1.0E11,1848.6970114785456,3000.0,1000000.0,6515.347855697703,7418.983839014224,7481.093,2742.136,4775.517709425386,0,0.0
368,HHO,mmecHost[4],20,0,20,9.892441311678388E8,2.0E9,8.582915996662515E10,1.0E11,1372.9338582048038,3000.0,1000000.0,5971.305173777478,5368.592267020873,7485.888,2730.17,3042.24147572144,0,0.0
369,HHO,mmecHost[8],20,0,20,9.706890302341758E8,2.0E9,8.810162640613426E10,1.0E11,2184.6580723252823,3000.0,1000000.0,5821.80582306546,7488.360208027685,7490.867,2718.259,5053.674974429727,0,0.0
370,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7495.657,2706.223,7969.223098105485,0,0.0
371,HHO,mmecHost[8],20,0,20,1.7030442528209019E9,2.0E9,8.47729748055171E10,1.0E11,2515.717178648545,3000.0,1000000.0,5821.80582306546,7488.360208027685,7500.512,2693.743,5080.00084645597,0,0.0
372,HHO,mmecHost[7],20,0,20,1.345365923452514E9,2.0E9,7.782782058242587E10,1.0E11,2407.3647970174648,3000.0,1000000.0,7362.043088190569,7623.132275419912,7505.289,2681.465,4943.743000218172,0,0.0
373,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7509.462,2669.006,7969.6682840303965,0,0.0
374,HHO,mmecHost[18],20,0,20,1.5668037743661642E9,2.0E9,7.897232041379112E10,1.0E11,1892.3696804404178,3000.0,1000000.0,7959.191027532675,4678.849139000387,7513.691,2656.383,2070.9513654199486,0,0.0
375,HHO,mmecHost[13],20,0,20,7.040576556058018E8,2.0E9,8.644082896399669E10,1.0E11,1803.266087939714,3000.0,1000000.0,2282.0106838727456,8636.444637469127,7517.907,2643.801,7957.787883509724,0,0.0
376,HHO,mmecHost[17],20,0,20,1.5778250440000572E9,2.0E9,8.074902989206201E10,1.0E11,1718.7919192392567,3000.0,1000000.0,9053.012569986427,2243.6127535568858,7521.977,2631.469,1579.399374594218,0,0.0
377,HHO,mmecHost[2],20,0,20,1.79702812983783E9,2.0E9,6.076389106654011E10,1.0E11,2285.5051052173103,3000.0,1000000.0,5236.30028550732,7167.692208768915,7525.943,2619.148,5092.319528383372,0,0.0
378,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7529.721,2607.408,7968.392235344906,0,0.0
379,HHO,mmecHost[16],20,0,20,1.1215367569717813E9,2.0E9,6.010357643095774E10,1.0E11,1799.1604301468026,3000.0,1000000.0,1260.4555861242661,6522.424360345191,7465.032,2782.576,7244.531332943469,0,0.0
380,HHO,mmecHost[11],20,0,20,1.438108154940428E9,2.0E9,7.004524971002625E10,1.0E11,2393.370475980677,3000.0,0.007765232532,7430.970528422775,2871.2695031976136,7469.656,2769.928,108.47426414364031,0,0.0
381,HHO,mmecHost[3],20,0,20,1.2460397457133193E9,2.0E9,6.271554536897114E10,1.0E11,2255.0092299593534,3000.0,1000000.0,6515.347855697703,7418.983839014224,7474.674,2757.94,4758.743145028357,0,0.0
382,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7479.623,2745.803,7967.696928029955,0,0.0
383,HHO,mmecHost[1],20,0,20,1.6026634890620804E9,2.0E9,6.350554369296566E10,1.0E11,1529.5944852500836,3000.0,1000000.0,2924.108237733241,8129.87407049067,7484.421,2733.83,7064.965965973977,0,0.0
384,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7489.33,2721.896,7968.612280925456,0,0.0
385,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7494.28,2709.907,7969.179924374213,0,0.0
386,HHO,mmecHost[10],20,0,20,1.0284360632207785E9,2.0E9,5.856186549869173E10,1.0E11,1835.350464102786,3000.0,1000000.0,8194.854514066516,6101.282306905374,7499.08,2697.419,3474.2463335983075,0,0.0
387,HHO,mmecHost[17],20,0,20,1.035609744613961E9,2.0E9,8.596529957349036E10,1.0E11,1574.3202159073162,3000.0,1000000.0,9053.012569986427,2243.6127535568858,7503.858,2685.152,1610.8497098920761,0,0.0
388,HHO,mmecHost[19],20,0,20,1.2492040937916784E9,2.0E9,7.088768900942784E10,1.0E11,1152.6969254521186,3000.0,1000000.0,7322.337799259497,4970.367314953862,7508.207,2672.752,2305.1211454703302,0,0.0
389,HHO,mmecHost[4],20,0,20,9.349341105167928E8,2.0E9,5.1481742673718376E10,1.0E11,2117.2070687859164,3000.0,1000000.0,5971.305173777478,5368.592267020873,7512.436,2660.129,3116.2248783319046,0,0.0
390,HHO,mmecHost[8],20,0,20,1.257073816469957E9,2.0E9,5.789037570908412E10,1.0E11,2438.986423568183,3000.0,1000000.0,5821.80582306546,7488.360208027685,7516.654,2647.539,5128.94339127943,0,0.0
391,HHO,mmecHost[3],20,0,20,1.1664188476836112E9,2.0E9,5.906806442988647E10,1.0E11,1145.4266082528488,3000.0,1000000.0,6515.347855697703,7418.983839014224,7520.766,2635.23,4888.268245214822,0,0.0
392,HHO,mmecHost[20],20,0,20,7.766869978871038E8,2.0E9,6.752447483665141E10,1.0E11,2373.1793352498153,3000.0,1000000.0,4668.295921547615,8567.03294759933,7524.734,2622.902,6594.841258001656,0,0.0
393,HHO,mmecHost[11],20,0,20,1.394205700465335E9,2.0E9,6.027491397513678E10,1.0E11,2129.9108272184326,3000.0,1000000.0,7430.970528422775,2871.2695031976136,7528.76,2610.396,278.59965079294017,0,0.0
394,HHO,mmecHost[12],20,0,20,1.4245263579943094E9,2.0E9,6.2625403319165085E10,1.0E11,1846.1719077576286,3000.0,1000000.0,6378.35545999808,5663.04677388038,7463.748,2786.302,3074.6930675987637,0,0.0
395,HHO,mmecHost[9],20,0,20,1.775856980847616E9,2.0E9,7.92510585480164E10,1.0E11,1532.0065575395315,3000.0,1000000.0,9302.1,5362.2699999999995,7468.255,2773.616,3172.3992522601875,0,0.0
396,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7473.066,2761.54,7966.983030731018,0,0.0
397,HHO,mmecHost[20],20,0,20,9.104231971551275E8,2.0E9,3.3382761730746933E10,1.0E11,1781.1260668585153,3000.0,1000000.0,4668.295921547615,8567.03294759933,7478.152,2749.469,6460.599156891201,0,0.0
398,HHO,mmecHost[2],20,0,20,1.4337486885626771E9,2.0E9,5.4125652006648674E10,1.0E11,2616.0452217080506,3000.0,1000000.0,5236.30028550732,7167.692208768915,7482.947,2737.508,4967.288353152675,0,0.0
399,HHO,mmecHost[6],20,0,20,9.75201727167448E8,2.0E9,7.464551268623985E10,1.0E11,2601.476417905319,3000.0,1000000.0,9950.155382835163,6874.901660201538,7487.799,2725.519,4824.994861849104,0,0.0
400,HHO,mmecHost[13],20,0,20,7.484460943806597E8,2.0E9,4.1213256322550964E10,1.0E11,1539.971786321652,3000.0,1000000.0,2282.0106838727456,8636.444637469127,7492.84,2713.589,7888.787046441997,0,0.0
401,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7497.648,2701.096,7969.356632321081,0,0.0
402,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7502.423,2688.838,7969.705180317086,0,0.0
403,HHO,mmecHost[14],20,0,20,1.2912267099102337E9,2.0E9,8.42497094348596E10,1.0E11,2134.1056172760427,3000.0,1000000.0,9397.062908458529,6086.927600432497,7506.948,2676.511,3899.1634687048886,0,0.0
404,HHO,mmecHost[17],20,0,20,1.2893986347159443E9,2.0E9,6.7974305553860306E10,1.0E11,1991.8300483163482,3000.0,1000000.0,9053.012569986427,2243.6127535568858,7511.183,2663.869,1598.0781381268525,0,0.0
405,HHO,mmecHost[10],20,0,20,1.2571594122810996E9,2.0E9,5.408568197770905E10,1.0E11,2554.229649683473,3000.0,1000000.0,8194.854514066516,6101.282306905374,7515.399,2651.286,3516.267099248308,0,0.0
406,HHO,mmecHost[16],20,0,20,1.4596656194334486E9,2.0E9,8.721218686527165E10,1.0E11,1593.8708967461712,3000.0,1000000.0,1260.4555861242661,6522.424360345191,7519.521,2638.981,7365.937291898741,0,0.0
407,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7523.524,2626.663,7968.862647463878,0,0.0
408,HHO,mmecHost[11],20,0,20,8.482861180650955E8,2.0E9,7.183659748788991E10,1.0E11,989.6691434575055,3000.0,0.011431632972,7430.970528422775,2871.2695031976136,7527.555,2614.139,274.67190577944046,0,0.0
409,HHO,mmecHost[6],20,0,20,1.3792149814242022E9,2.0E9,7.684327029311662E10,1.0E11,1960.2919827921794,3000.0,1000000.0,9950.155382835163,6874.901660201538,7530.0,2605.0,4908.076228509279,0,0.0
410,HHO,mmecHost[16],20,0,20,1.732958145913435E9,2.0E9,8.654375981513821E10,1.0E11,2348.727664394415,3000.0,1000000.0,1260.4555861242661,6522.424360345191,7462.462,2790.032,7238.483010225201,0,0.0
411,HHO,mmecHost[5],20,0,20,7.440846340270401E8,2.0E9,8.453990972549829E10,1.0E11,1213.7453586667978,3000.0,1000000.0,6240.579139362918,8500.636257132912,7466.855,2777.302,5853.230518718049,0,0.0
412,HHO,mmecHost[12],20,0,20,8.108681359214647E8,2.0E9,5.3512788419993126E10,1.0E11,1968.988568535366,3000.0,1000000.0,6378.35545999808,5663.04677388038,7471.472,2765.148,3097.2118225402633,0,0.0
413,HHO,mmecHost[1],20,0,20,1.289802820506414E9,2.0E9,7.52531181639833E10,1.0E11,2535.2511547773533,3000.0,1000000.0,2924.108237733241,8129.87407049067,7476.682,2753.121,7045.239629843017,0,0.0
414,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7481.476,2741.18,7967.844810924469,0,0.0
415,HHO,mmecHost[6],20,0,20,1.7028780078712146E9,2.0E9,8.403016703526555E10,1.0E11,2071.74540887909,3000.0,1000000.0,9950.155382835163,6874.901660201538,7486.285,2729.18,4822.620174477406,1,0.0
416,HHO,mmecHost[18],20,0,20,6.504716218941768E8,2.0E9,8.23534340833244E10,1.0E11,1399.2497199772738,3000.0,1000000.0,7959.191027532675,4678.849139000387,7491.301,2717.231,2016.6474161637352,1,0.0
417,HHO,mmecHost[16],20,0,20,1.691792488325794E9,2.0E9,7.560287460035773E10,1.0E11,1976.84459764178,3000.0,1000000.0,1260.4555861242661,6522.424360345191,7496.216,2704.771,7311.578839006976,0,0.0
418,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.989,2692.518,7969.597804057931,0,0.0
419,HHO,mmecHost[4],20,0,20,9.799930604528526E8,2.0E9,4.344087027155529E10,1.0E11,1452.0569870803386,3000.0,1000000.0,5971.305173777478,5368.592267020873,7505.694,2680.253,3095.402572306687,0,0.0
420,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7509.928,2667.615,7969.641670326778,0,0.0
421,HHO,mmecHost[15],20,0,20,5.901958261272495E8,2.0E9,6.003443661685978E10,1.0E11,1452.1519743188653,3000.0,1000000.0,8449.754782946495,3955.4011069333774,7514.142,2655.037,1601.9731864839453,0,0.0
422,HHO,mmecHost[2],20,0,20,1.1740271260653422E9,2.0E9,7.796712672659125E10,1.0E11,2533.2256606535707,3000.0,1000000.0,5236.30028550732,7167.692208768915,7518.263,2642.739,5067.795908665117,0,0.0
423,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7522.312,2630.427,7968.960034262501,0,0.0
424,HHO,mmecHost[2],20,0,20,1.712090421023085E9,2.0E9,8.919541135394926E10,1.0E11,2663.294478210825,3000.0,1000000.0,5236.30028550732,7167.692208768915,7526.348,2617.888,5093.627084189074,0,0.0
425,HHO,mmecHost[3],20,0,20,7.443346026154447E8,2.0E9,7.824213411008214E10,1.0E11,2056.7981818028256,3000.0,1000000.0,6515.347855697703,7418.983839014224,7529.925,2606.777,4917.99770670909,0,0.0
426,HHO,mmecHost[2],20,0,20,1.2392201311751647E9,2.0E9,5.4084758846983185E10,1.0E11,2656.150221050656,3000.0,1000000.0,5236.30028550732,7167.692208768915,7461.176,2793.753,4907.281951034132,0,0.0
427,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7465.56,2781.044,7966.7303107068965,0,0.0
428,HHO,mmecHost[17],20,0,20,1.0105793921892723E9,2.0E9,3.838991981238665E10,1.0E11,2242.244194462625,3000.0,1000000.0,9053.012569986427,2243.6127535568858,7470.064,2768.855,1667.8146157983758,0,0.0
429,HHO,mmecHost[11],20,0,20,1.1808724145666845E9,2.0E9,8.048462317729501E10,1.0E11,1585.8311522389633,3000.0,0.009923281388,7430.970528422775,2871.2695031976136,7475.185,2756.794,122.71740027070395,0,0.0
430,HHO,mmecHost[17],20,0,20,1.1343006602228425E9,2.0E9,7.538871014135434E10,1.0E11,1723.9834970939366,3000.0,1000000.0,9053.012569986427,2243.6127535568858,7480.004,2744.851,1650.93783679099,0,0.0
431,HHO,mmecHost[8],20,0,20,1.1767974560199778E9,2.0E9,6.349357813742316E10,1.0E11,2022.9271603789457,3000.0,1000000.0,5821.80582306546,7488.360208027685,7484.813,2732.852,5037.901466598417,0,0.0
432,HHO,mmecHost[16],20,0,20,1.7636656604392812E9,2.0E9,7.416469871043884E10,1.0E11,2355.576971665443,3000.0,1000000.0,1260.4555861242661,6522.424360345191,7489.769,2720.856,7297.689196360022,0,0.0
433,HHO,mmecHost[1],20,0,20,1.5593484537624516E9,2.0E9,7.00574701349748E10,1.0E11,1906.0959685628627,3000.0,1000000.0,2924.108237733241,8129.87407049067,7494.813,2708.459,7091.056577855757,0,0.0
434,HHO,mmecHost[3],20,0,20,1.2152198322136798E9,2.0E9,4.614768123243697E10,1.0E11,1956.1016382470793,3000.0,1000000.0,6515.347855697703,7418.983839014224,7499.557,2696.196,4824.25047153119,0,0.0
435,HHO,mmecHost[13],20,0,20,1.706143235566054E9,2.0E9,3.069848531378866E10,1.0E11,1102.6708589427913,3000.0,1000000.0,2282.0106838727456,8636.444637469127,7504.325,2683.955,7918.629913097658,0,0.0
436,HHO,mmecHost[13],20,0,20,1.739380215626907E9,2.0E9,5.1960427407136536E10,1.0E11,1958.1425773425212,3000.0,1000000.0,2282.0106838727456,8636.444637469127,7508.67,2671.371,7930.956506455509,0,0.0
437,HHO,mmecHost[3],20,0,20,1.7996242703214917E9,2.0E9,8.838824149315659E10,1.0E11,2577.6101758572813,3000.0,1000000.0,6515.347855697703,7418.983839014224,7512.891,2658.771,4863.611682429054,0,0.0
438,HHO,mmecHost[11],20,0,20,1.5192708110255718E9,2.0E9,8.189815318261456E10,1.0E11,2574.111806272484,3000.0,0.010427244692,7430.970528422775,2871.2695031976136,7517.004,2646.495,240.67682796514347,0,0.0
439,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7521.104,2634.182,7969.060182226007,0,0.0
440,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7525.137,2621.652,7968.73553820636,0,0.0
441,HHO,mmecHost[2],20,0,20,1.462220401907466E9,2.0E9,6.4873731637464935E10,1.0E11,2435.4614351819164,3000.0,1000000.0,5236.30028550732,7167.692208768915,7529.059,2609.466,5102.3689295453705,0,0.0
442,HHO,mmecHost[3],20,0,20,1.3685348891163132E9,2.0E9,3.796261387069996E10,1.0E11,2572.3199644359424,3000.0,1000000.0,6515.347855697703,7418.983839014224,7459.884,2797.494,4717.024153002099,0,0.0
443,HHO,mmecHost[5],20,0,20,1.0420027830855125E9,2.0E9,8.961803870008281E10,1.0E11,2441.5222351992056,3000.0,1000000.0,6240.579139362918,8500.636257132912,7464.271,2784.784,5845.373281079734,0,0.0
444,HHO,mmecHost[6],20,0,20,1.7108559533379445E9,2.0E9,7.377115593508228E10,1.0E11,2279.519536912079,3000.0,1000000.0,9950.155382835163,6874.901660201538,7468.661,2772.548,4794.488494658364,0,0.0
445,HHO,mmecHost[1],20,0,20,1.5288422860755346E9,2.0E9,8.461336955715216E10,1.0E11,2032.3471124757887,3000.0,1000000.0,2924.108237733241,8129.87407049067,7473.579,2760.391,7037.686598663371,0,0.0
446,HHO,mmecHost[20],20,0,20,9.560501122540535E8,2.0E9,6.615834603171123E10,1.0E11,1137.2751925262867,3000.0,1000000.0,4668.295921547615,8567.03294759933,7478.534,2748.521,6461.618941251479,0,0.0
447,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7483.345,2736.517,7967.997093392668,0,0.0
448,HHO,mmecHost[1],20,0,20,9.208977280772916E8,2.0E9,6.327191215238025E10,1.0E11,2058.1139557762267,3000.0,1000000.0,2924.108237733241,8129.87407049067,7488.232,2724.495,7074.556425175127,0,0.0
449,HHO,mmecHost[14],20,0,20,1.1825339399782119E9,2.0E9,8.575106110621057E10,1.0E11,2570.2321834135605,3000.0,1000000.0,9397.062908458529,6086.927600432497,7493.446,2712.154,3874.6424594206524,0,0.0
450,HHO,mmecHost[11],20,0,20,6.48651864516087E8,2.0E9,8.985839848606442E10,1.0E11,2574.941712230565,3000.0,1000000.0,7430.970528422775,2871.2695031976136,7498.127,2699.866,184.09006649767136,0,0.0
451,HHO,mmecHost[8],20,0,20,1.6188808173891966E9,2.0E9,5.682329256430033E10,1.0E11,1785.2588925550197,3000.0,1000000.0,5821.80582306546,7488.360208027685,7502.897,2687.621,5086.567063222645,0,0.0
452,HHO,mmecHost[20],20,0,20,1.4324200023963356E9,2.0E9,7.919309680263855E10,1.0E11,2497.843627032733,3000.0,1000000.0,4668.295921547615,8567.03294759933,7507.412,2675.127,6540.270315689038,0,0.0
453,HHO,mmecHost[2],20,0,20,1.3163740343057513E9,2.0E9,5.870850485223603E10,1.0E11,1596.4562700371814,3000.0,1000000.0,5236.30028550732,7167.692208768915,7511.633,2662.526,5047.14389831258,0,0.0
454,HHO,mmecHost[5],20,0,20,1.276867774961157E9,2.0E9,6.278364322685973E10,1.0E11,2688.4869434696316,3000.0,1000000.0,6240.579139362918,8500.636257132912,7515.749,2650.242,5987.751759831978,0,0.0
455,HHO,mmecHost[2],20,0,20,5.49517608372763E8,2.0E9,2.9725919315583694E10,1.0E11,1596.5764416764844,3000.0,1000000.0,5236.30028550732,7167.692208768915,7519.872,2637.936,5072.808993655445,0,0.0
456,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7523.924,2625.418,7968.830029088335,0,0.0
457,HHO,mmecHost[4],20,0,20,8.552192499609829E8,2.0E9,4.73676176641706E10,1.0E11,1378.2825026657183,3000.0,1000000.0,5971.305173777478,5368.592267020873,7527.862,2613.185,3164.6703399266357,0,0.0
458,HHO,mmecHost[20],20,0,20,1.427059491139635E9,2.0E9,6.91399620302926E10,1.0E11,1958.5586435618686,3000.0,1000000.0,4668.295921547615,8567.03294759933,7458.6,2801.212,6405.5045117463815,0,0.0
459,HHO,mmecHost[14],20,0,20,1.480216093975404E9,2.0E9,5.2625949197267075E10,1.0E11,1642.0679445368032,3000.0,1000000.0,9397.062908458529,6086.927600432497,7462.984,2788.518,3823.6327120121505,0,0.0
460,HHO,mmecHost[8],20,0,20,1.1001648455027807E9,2.0E9,7.959990153091571E10,1.0E11,2183.4591754828925,3000.0,1000000.0,5821.80582306546,7488.360208027685,7467.259,2776.24,4991.151471593188,0,0.0
461,HHO,mmecHost[19],20,0,20,1.1002624944212654E9,2.0E9,5.247754723881789E10,1.0E11,988.322176945257,3000.0,1000000.0,7322.337799259497,4970.367314953862,7471.969,2763.996,2211.439322180529,0,0.0
462,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7477.056,2752.193,7967.49224890649,0,0.0
463,HHO,mmecHost[3],20,0,20,1.1341447280277762E9,2.0E9,8.489326408940283E10,1.0E11,2481.2249727735734,3000.0,1000000.0,6515.347855697703,7418.983839014224,7481.873,2740.188,4777.58321306342,0,0.0
464,HHO,mmecHost[9],20,0,20,1.1068522301825821E9,2.0E9,4.353614716294377E10,1.0E11,1548.3295495664277,3000.0,1000000.0,9302.1,5362.2699999999995,7486.702,2728.14,3199.110932009704,0,0.0
465,HHO,mmecHost[4],20,0,20,1.2476956853227072E9,2.0E9,6.021214286197015E10,1.0E11,2396.9654403754957,3000.0,1000000.0,5971.305173777478,5368.592267020873,7491.91,2715.789,3057.712251185164,0,0.0
466,HHO,mmecHost[3],20,0,20,1.7218200683543506E9,2.0E9,6.850339886099055E10,1.0E11,2155.9748289281442,3000.0,1000000.0,6515.347855697703,7418.983839014224,7496.687,2703.562,4816.45405210018,0,0.0
467,HHO,mmecHost[4],20,0,20,1.4287061645227957E9,2.0E9,5.713544526448369E10,1.0E11,1831.4811778926278,3000.0,1000000.0,5971.305173777478,5368.592267020873,7501.458,2691.316,3083.6951667682706,0,0.0
468,HHO,mmecHost[10],20,0,20,8.936618350701411E8,2.0E9,5.802950233899098E10,1.0E11,1611.4647572237843,3000.0,1000000.0,8194.854514066516,6101.282306905374,7506.157,2678.872,3491.016553196724,0,0.0
469,HHO,mmecHost[8],20,0,20,1.724765759543653E9,2.0E9,4.226307580363399E10,1.0E11,2548.243441295681,3000.0,1000000.0,5821.80582306546,7488.360208027685,7510.373,2666.287,5109.173038232224,0,0.0
470,HHO,mmecHost[14],20,0,20,1.6962686609085634E9,2.0E9,8.293963120371585E10,1.0E11,1928.9766089726513,3000.0,1000000.0,9397.062908458529,6086.927600432497,7514.494,2653.988,3915.244563920927,0,0.0
471,HHO,mmecHost[14],20,0,20,1.716477749561863E9,2.0E9,8.394878147075577E10,1.0E11,2364.614026723383,3000.0,1000000.0,9397.062908458529,6086.927600432497,7518.621,2641.669,3924.0732443861702,0,0.0
472,HHO,mmecHost[15],20,0,20,7.637922185256665E8,2.0E9,7.829253918771155E10,1.0E11,2239.1194424021164,3000.0,1000000.0,8449.754782946495,3955.4011069333774,7522.711,2629.188,1618.1011651011283,0,0.0
473,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7526.652,2616.945,7968.619169098809,0,0.0
474,HHO,mmecHost[14],20,0,20,1.0171015338539082E9,2.0E9,6.301279744077051E10,1.0E11,1523.2941308769268,3000.0,1000000.0,9397.062908458529,6086.927600432497,7530.0,2606.0,3950.0355521937217,0,0.0
475,HHO,mmecHost[5],20,0,20,1.4531005813667812E9,2.0E9,6.171988104887934E10,1.0E11,1970.4600465256979,3000.0,1000000.0,6240.579139362918,8500.636257132912,7457.315,2804.952,5824.196537850688,0,0.0
476,HHO,mmecHost[13],20,0,20,1.4019518925875905E9,2.0E9,6.768801924746326E10,1.0E11,2368.8877343850186,3000.0,1000000.0,2282.0106838727456,8636.444637469127,7461.695,2792.252,7809.207206790135,0,0.0
477,HHO,mmecHost[9],20,0,20,7.913288559636298E8,2.0E9,4.845776752628401E10,1.0E11,1703.434952932396,3000.0,1000000.0,9302.1,5362.2699999999995,7465.933,2779.963,3168.567293610473,0,0.0
478,HHO,mmecHost[1],20,0,20,8.568244283965245E8,2.0E9,2.5878328200393917E10,1.0E11,1889.465699083102,3000.0,1000000.0,2924.108237733241,8129.87407049067,7470.514,2767.669,7030.152812931469,0,0.0
479,HHO,mmecHost[14],20,0,20,1.2030711665693676E9,2.0E9,7.835976972328822E10,1.0E11,2514.8913263654617,3000.0,1000000.0,9397.062908458529,6086.927600432497,7475.577,2755.867,3845.526338507955,0,0.0
480,HHO,mmecHost[4],20,0,20,1.487719256774313E9,2.0E9,6.05493032079165E10,1.0E11,1553.2023298206343,3000.0,1000000.0,5971.305173777478,5368.592267020873,7480.407,2743.848,3027.6510349059536,0,0.0
481,HHO,mmecHost[9],20,0,20,1.543606141124496E9,2.0E9,6.808690767257267E10,1.0E11,1709.5441668680744,3000.0,1000000.0,9302.1,5362.2699999999995,7485.232,2731.806,3196.928242034844,0,0.0
482,HHO,mmecHost[4],20,0,20,1.5012361079346836E9,2.0E9,6.071532469451725E10,1.0E11,1620.7263281530734,3000.0,1000000.0,5971.305173777478,5368.592267020873,7490.378,2719.414,3053.8054525171365,0,0.0
483,HHO,mmecHost[11],20,0,20,1.1079487279980874E9,2.0E9,5.51952004228201E10,1.0E11,2562.9645854135915,3000.0,1000000.0,7430.970528422775,2871.2695031976136,7495.269,2707.252,176.1704708580484,0,0.0
484,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.022,2695.001,7969.526986621288,0,0.0
485,HHO,mmecHost[14],20,0,20,8.941287121405208E8,2.0E9,3.942969675363474E10,1.0E11,2313.6515253712714,3000.0,1000000.0,9397.062908458529,6086.927600432497,7504.857,2682.589,3894.8638623705524,0,0.0
486,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7509.116,2670.039,7969.688285182615,0,0.0
487,HHO,mmecHost[1],20,0,20,1.329367829897155E9,2.0E9,5.734209525618982E10,1.0E11,2404.5483484384126,3000.0,1000000.0,2924.108237733241,8129.87407049067,7513.237,2657.739,7141.734034977638,0,0.0
488,HHO,mmecHost[15],20,0,20,1.1491729906260116E9,2.0E9,2.982249006079446E10,1.0E11,926.2857578597454,3000.0,1000000.0,8449.754782946495,3955.4011069333774,7517.369,2645.407,1607.9265556737737,0,0.0
489,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7521.499,2632.952,7969.026505245481,0,0.0
490,HHO,mmecHost[11],20,0,20,1.0708587894460375E9,2.0E9,6.907946095201556E10,1.0E11,2494.647495641934,3000.0,1000000.0,7430.970528422775,2871.2695031976136,7525.441,2620.706,267.78114036407374,0,0.0
491,HHO,mmecHost[11],20,0,20,1.0159460955954717E9,2.0E9,6.302950725206401E10,1.0E11,1662.7431245720984,3000.0,1000000.0,7430.970528422775,2871.2695031976136,7529.372,2608.495,280.59452799246856,0,0.0
492,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7456.056,2808.706,7967.534152394453,0,0.0
493,HHO,mmecHost[4],20,0,20,1.1244242008087454E9,2.0E9,4.3110267841605576E10,1.0E11,1985.0896483621507,3000.0,1000000.0,5971.305173777478,5368.592267020873,7460.4,2796.001,2972.478633839904,0,0.0
494,HHO,mmecHost[10],20,0,20,1.43507697046549E9,2.0E9,8.410202363258665E10,1.0E11,2273.279325964469,3000.0,1000000.0,8194.854514066516,6101.282306905374,7464.649,2783.689,3397.0024201929086,0,0.0
495,HHO,mmecHost[10],20,0,20,1.6466545838699968E9,2.0E9,4.235492622214857E10,1.0E11,1862.291503841086,3000.0,1000000.0,8194.854514066516,6101.282306905374,7469.111,2771.363,3408.088355473018,0,0.0
496,HHO,mmecHost[4],20,0,20,1.2520234501884005E9,2.0E9,6.7525824711506935E10,1.0E11,2506.3163146344077,3000.0,1000000.0,5971.305173777478,5368.592267020873,7473.986,2759.48,3010.8996143039376,0,0.0
