CallNumber,Algorithm,BestHost,TotalHosts,MEC_Hosts,MMEC_Hosts,BestHost_RAM,Total_RAM,BestHost_Disk,Total_Disk,BestHost_CPU,Total_CPU,Latency,BestHost_Latitude,BestHost_Longitude,UE_Latitude,UE_Longitude,Distance,ExecutionTime,std_Utilization
324,HHO,mmecHost[8],80,0,80,1.7620357525002267E9,2.0E9,6.957185135623799E10,1.0E11,1974.6915173735345,3000.0,1000000.0,9416.783929496012,2259.014188877516,7509.553,2668.736,1950.7439044978998,0,0.0
325,HHO,mmecHost[21],80,0,80,1.3410099149953463E9,2.0E9,7.345521116607925E10,1.0E11,1506.2190109509977,3000.0,1000000.0,7739.975244467689,4835.768251844103,7513.761,2656.174,2191.301893184037,1,0.0
326,HHO,mmecHost[2],80,0,80,1.263278031273819E9,2.0E9,3.9167953579587555E10,1.0E11,2178.4020039671495,3000.0,1000000.0,2924.2182861091915,8129.826468555632,7517.925,2643.746,7155.363043250362,1,0.0
327,HHO,mmecHost[67],80,0,80,9.470681481437669E8,2.0E9,7.543824178621576E10,1.0E11,1199.801886010487,3000.0,1000000.0,9762.749974902581,3241.8718254828846,7522.081,2631.146,2322.408984008358,1,0.0
328,HHO,mmecHost[46],80,0,80,1.795801840501735E9,2.0E9,7.021204639302127E10,1.0E11,2221.116697865211,3000.0,1000000.0,9949.778596275219,6875.239164445393,7526.136,2618.546,4898.314008994912,1,0.0
329,HHO,mmecHost[17],80,0,80,1.461514051170964E9,2.0E9,2.9636079985628227E10,1.0E11,2079.504091039911,3000.0,1000000.0,8486.226715382574,4478.736781489938,7529.867,2606.957,2101.9475387366733,0,0.0
330,HHO,mmecHost[9],80,0,80,1.5369140201612124E9,2.0E9,5.822016904186418E10,1.0E11,2547.1275196911806,3000.0,1000000.0,8755.787310937283,8656.811465911062,7469.068,2771.477,6024.351281323124,0,0.0
331,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7474.059,2759.317,7967.144296545031,0,0.0
332,HHO,mmecHost[1],80,0,80,1.574042970597544E9,2.0E9,8.04289503554749E10,1.0E11,1654.1930576948089,3000.0,1000000.0,9295.507447978067,7188.093910486575,7479.197,2746.866,4798.279795543319,0,0.0
333,HHO,mmecHost[75],80,0,80,1.763944800635645E9,2.0E9,7.805284954372707E10,1.0E11,2490.478166023294,3000.0,1000000.0,4689.127447057566,7176.495322095887,7484.222,2734.328,5248.371564341172,0,0.0
334,HHO,mmecHost[62],80,0,80,7.603308397891917E8,2.0E9,4.146459874256833E10,1.0E11,2226.969531180156,3000.0,1000000.0,3869.765691509872,8975.392089943494,7489.268,2722.041,7225.316381672353,0,0.0
335,HHO,mmecHost[4],80,0,80,1.7296694460041158E9,2.0E9,6.409899595758575E10,1.0E11,2114.669685143822,3000.0,1000000.0,6378.242540055022,5663.075838117391,7494.387,2709.615,3157.326302072522,1,0.0
336,HHO,mmecHost[33],80,0,80,8.39636043573236E8,2.0E9,7.666875693140215E10,1.0E11,2389.7886532411344,3000.0,1000000.0,5329.157139026374,3612.5199077747375,7499.26,2696.956,2355.335155859069,0,0.0
337,HHO,mmecHost[27],80,0,80,1.5525497949838707E9,2.0E9,7.379967193500133E10,1.0E11,2673.9757280680415,3000.0,1000000.0,7555.975705437155,5039.793546039051,7504.052,2684.655,2355.710857092877,1,0.0
338,HHO,mmecHost[9],80,0,80,9.768359841434802E8,2.0E9,4.66818968141958E10,1.0E11,1922.001121813537,3000.0,1000000.0,8755.787310937283,8656.811465911062,7508.297,2672.485,6112.969436083086,0,0.0
339,HHO,mmecHost[13],80,0,80,1.7240283588236537E9,2.0E9,5.0819298728198524E10,1.0E11,1695.5882254149772,3000.0,1000000.0,8449.710745956978,3955.466787528412,7512.508,2659.915,1599.000757097183,0,0.0
340,HHO,mmecHost[11],80,0,80,1.7208452793296635E9,2.0E9,5.4470302990870865E10,1.0E11,926.9105420198592,3000.0,1000000.0,7700.259265926784,2207.8390562183013,7516.669,2647.495,476.44803981719076,0,0.0
341,HHO,mmecHost[3],80,0,80,1.5113496014422917E9,2.0E9,8.922444153342038E10,1.0E11,2544.848848573925,3000.0,1000000.0,7430.9162052767715,2871.456819876965,7520.866,2634.919,253.06344224897134,0,0.0
342,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7524.924,2622.313,7968.751889458285,0,0.0
343,HHO,mmecHost[37],80,0,80,1.677799597139597E9,2.0E9,7.523470423879703E10,1.0E11,2685.305907999855,3000.0,1000000.0,5792.363617406316,7548.416894681385,7528.976,2609.723,5235.123680749186,0,0.0
344,HHO,mmecHost[66],80,0,80,6.823217719297014E8,2.0E9,8.298844210688724E10,1.0E11,2137.4685720173165,3000.0,1000000.0,2780.4452304991382,8842.31316788711,7467.664,2775.172,7666.826054126423,1,0.0
345,HHO,mmecHost[7],80,0,80,1.220875619184687E9,2.0E9,7.05490652342109E10,1.0E11,2510.8718153040877,3000.0,1000000.0,9397.062908458529,6086.927600432497,7472.448,2762.923,3840.982833801426,1,0.0
346,HHO,mmecHost[31],80,0,80,1.6444765840063858E9,2.0E9,8.527031437260652E10,1.0E11,2313.7819111509125,3000.0,1000000.0,6515.353685551759,7419.054497846204,7477.725,2750.53,4766.684333356152,1,0.0
347,HHO,mmecHost[63],80,0,80,1.3339218452697268E9,2.0E9,4.994702836490412E10,1.0E11,2531.321393468473,3000.0,1000000.0,3536.677002388419,4612.06223087297,7482.757,2737.982,4368.492195174337,1,0.0
348,HHO,mmecHost[66],80,0,80,1.1861923328275077E9,2.0E9,6.226724088878064E10,1.0E11,2124.3687591366274,3000.0,1000000.0,2780.4452304991382,8842.31316788711,7487.73,2725.682,7718.270968626511,1,0.0
349,HHO,mmecHost[14],80,0,80,9.359982730344946E8,2.0E9,7.972722137461566E10,1.0E11,2465.154556977111,3000.0,1000000.0,8497.492282621331,2171.959814891623,7492.961,2713.302,1141.111063456476,1,0.0
350,HHO,mmecHost[78],80,0,80,1.6332735370766397E9,2.0E9,7.276014508129968E10,1.0E11,2641.024066537747,3000.0,1000000.0,3938.3967632116924,8943.676013171385,7497.825,2700.641,7186.446656625913,1,0.0
351,HHO,mmecHost[1],80,0,80,7.830680920779335E8,2.0E9,3.5488351954924225E10,1.0E11,1106.4448989254913,3000.0,1000000.0,9295.507447978067,7188.093910486575,7502.617,2688.34,4843.7837909417685,0,0.0
352,HHO,mmecHost[13],80,0,80,1.1995985260213232E9,2.0E9,6.126134438109121E10,1.0E11,2373.721712772725,3000.0,1000000.0,8449.710745956978,3955.466787528412,7507.044,2676.224,1589.0508813051204,1,0.0
353,HHO,mmecHost[57],80,0,80,1.0270863664878442E9,2.0E9,5.9798448933209595E10,1.0E11,1846.678513649913,3000.0,1000000.0,7322.254160313058,4970.1723953300425,7511.25,2663.668,2314.2346365690273,0,0.0
354,HHO,mmecHost[5],80,0,80,1.4799077102528698E9,2.0E9,8.450536841383792E10,1.0E11,2576.5637253307946,3000.0,1000000.0,6198.480798454966,8189.086392786268,7515.413,2651.245,5692.275266984478,0,0.0
355,HHO,mmecHost[13],80,0,80,1.6092260488961556E9,2.0E9,8.324905709611484E10,1.0E11,2100.069945364982,3000.0,1000000.0,8449.710745956978,3955.466787528412,7519.63,2638.658,1612.1524670179106,0,0.0
356,HHO,mmecHost[27],80,0,80,8.808339299213421E8,2.0E9,8.250355169152304E10,1.0E11,1310.927616416141,3000.0,1000000.0,7555.975705437155,5039.793546039051,7523.714,2626.071,2413.938140652107,1,0.0
357,HHO,mmecHost[40],80,0,80,1.632536140014733E9,2.0E9,8.378839601979767E10,1.0E11,2573.704214674179,3000.0,1000000.0,4833.352724389945,7103.823065789886,7527.774,2613.46,5236.72287533626,1,0.0
358,HHO,mmecHost[7],80,0,80,1.1023211266842833E9,2.0E9,6.203701107493677E10,1.0E11,1533.8274647441706,3000.0,1000000.0,9397.062908458529,6086.927600432497,7466.306,2778.881,3830.2734302126964,1,0.0
359,HHO,mmecHost[49],80,0,80,1.7657760382074194E9,2.0E9,5.49565298059301E10,1.0E11,1565.5773581046628,3000.0,1000000.0,2601.3179257013985,2433.862591061449,7470.926,2766.586,4880.961756060974,1,0.0
360,HHO,mmecHost[24],80,0,80,1.7903163892553344E9,2.0E9,8.293537645688927E10,1.0E11,2603.393125807538,3000.0,1000000.0,3963.571464208362,7970.582394797544,7476.249,2754.196,6288.846515083997,1,0.0
361,HHO,mmecHost[34],80,0,80,1.4381918181704895E9,2.0E9,5.483338495261786E10,1.0E11,1821.9690429447255,3000.0,1000000.0,8034.471669142143,8152.255276546591,7481.286,2741.654,5438.806905775552,0,0.0
362,HHO,mmecHost[14],80,0,80,1.5479721296867483E9,2.0E9,7.631949329809346E10,1.0E11,2161.4496979644914,3000.0,1000000.0,8497.492282621331,2171.959814891623,7486.222,2729.338,1154.702570252503,0,0.0
363,HHO,mmecHost[40],80,0,80,1.7074594452400777E9,2.0E9,8.900368789383841E10,1.0E11,1889.0909606064567,3000.0,1000000.0,4833.352724389945,7103.823065789886,7491.426,2716.934,5129.341986459786,0,0.0
364,HHO,mmecHost[77],80,0,80,1.4521874415183403E9,2.0E9,7.466857249193105E10,1.0E11,2639.31641295246,3000.0,1000000.0,4812.436084375178,4213.905657734944,7496.388,2704.33,3079.353268433493,0,0.0
365,HHO,mmecHost[11],80,0,80,1.648054255279345E9,2.0E9,5.680385723210959E10,1.0E11,2287.6055398623016,3000.0,1000000.0,7700.259265926784,2207.8390562183013,7501.183,2692.02,523.5098336962621,0,0.0
366,HHO,mmecHost[68],80,0,80,1.3290459639879787E9,2.0E9,6.666568115240853E10,1.0E11,1769.8322983458697,3000.0,1000000.0,7474.7219025439645,8686.038152622692,7505.787,2679.976,6006.142490937646,1,0.0
367,HHO,mmecHost[38],80,0,80,1.4203121404751277E9,2.0E9,6.702861159675545E10,1.0E11,2351.2024895446893,3000.0,1000000.0,6636.967765293835,3282.184589791379,7509.996,2667.414,1067.764569868565,1,0.0
368,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7514.154,2655.002,7969.413150020521,0,0.0
369,HHO,mmecHost[7],80,0,80,1.4370498994275277E9,2.0E9,7.881907922457446E10,1.0E11,2138.007955376455,3000.0,1000000.0,9397.062908458529,6086.927600432497,7518.367,2642.427,3923.5293681631397,1,0.0
370,HHO,mmecHost[22],80,0,80,1.593934597368628E9,2.0E9,7.555207348485898E10,1.0E11,2195.6816619590054,3000.0,1000000.0,3579.876388253604,2732.2018616799432,7522.501,2629.841,3943.9531659430595,0,0.0
371,HHO,mmecHost[43],80,0,80,1.5221871296587334E9,2.0E9,5.323119511295744E10,1.0E11,2409.957042153638,3000.0,1000000.0,10768.176130564834,8110.898722527356,7526.567,2617.208,6378.766927090567,1,0.0
372,HHO,mmecHost[66],80,0,80,9.604244405211895E8,2.0E9,8.116542584079471E10,1.0E11,1326.7753440620036,3000.0,1000000.0,2780.4452304991382,8842.31316788711,7530.0,2606.0,7838.996902439148,1,0.0
373,HHO,mmecHost[5],80,0,80,1.6535724463982396E9,2.0E9,6.827815771258842E10,1.0E11,1066.0516892569206,3000.0,1000000.0,6198.480798454966,8189.086392786268,7465.019,2782.615,5552.841789299352,1,0.0
374,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7469.525,2770.273,7966.69418392309,0,0.0
375,HHO,mmecHost[21],80,0,80,1.3155332219833374E9,2.0E9,6.4313775455452095E10,1.0E11,2101.071257808526,3000.0,1000000.0,7739.975244467689,4835.768251844103,7474.718,2757.839,2094.7914887673155,1,0.0
376,HHO,mmecHost[8],80,0,80,1.4303316485739655E9,2.0E9,8.57904980267099E10,1.0E11,2268.69984333437,3000.0,1000000.0,9416.783929496012,2259.014188877516,7479.819,2745.314,1997.0780266167,1,0.0
377,HHO,mmecHost[65],80,0,80,6.21212410566026E8,2.0E9,3.6845521016414665E10,1.0E11,1402.567019174419,3000.0,1000000.0,3310.531919511455,2938.665621031546,7484.753,2733.003,4179.284477333952,0,0.0
378,HHO,mmecHost[13],80,0,80,1.790259816513385E9,2.0E9,6.223007801257797E10,1.0E11,2390.1525442859984,3000.0,1000000.0,8449.710745956978,3955.466787528412,7489.89,2720.569,1564.0423299936535,1,0.0
379,HHO,mmecHost[77],80,0,80,8.732452547029825E8,2.0E9,7.509311986055783E10,1.0E11,1467.7923665882802,3000.0,1000000.0,4812.436084375178,4213.905657734944,7494.986,2707.999,3076.333680150638,1,0.0
380,HHO,mmecHost[16],80,0,80,1.4572733559610097E9,2.0E9,6.670589605099224E10,1.0E11,2583.011263286703,3000.0,1000000.0,4141.3078588260005,8100.265578327673,7499.748,2695.705,6363.049208254041,1,0.0
381,HHO,mmecHost[14],80,0,80,1.7459061449122002E9,2.0E9,8.248477726707309E10,1.0E11,2528.7805809242886,3000.0,1000000.0,8497.492282621331,2171.959814891623,7504.431,2683.683,1117.1532254883334,1,0.0
382,HHO,mmecHost[43],80,0,80,1.1524107944991865E9,2.0E9,7.428361032424106E10,1.0E11,2061.9005350381103,3000.0,1000000.0,10768.176130564834,8110.898722527356,7508.737,2671.171,6341.496758738421,1,0.0
383,HHO,mmecHost[73],80,0,80,1.3438593225521429E9,2.0E9,3.909804387476876E10,1.0E11,1636.9181225687303,3000.0,1000000.0,4758.468394309046,3610.902757846502,7512.9,2658.745,2914.360627351482,1,0.0
384,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7517.114,2646.166,7969.265799843295,0,0.0
385,HHO,mmecHost[34],80,0,80,9.640217576309271E8,2.0E9,8.640287890896887E10,1.0E11,2422.1446592300326,3000.0,1000000.0,8034.471669142143,8152.255276546591,7521.298,2633.579,5542.484556588222,1,0.0
386,HHO,mmecHost[6],80,0,80,1.1546498691537635E9,2.0E9,7.329842371402295E10,1.0E11,2022.9639411869157,3000.0,1000000.0,2282.0854373880356,8636.480189867081,7525.358,2620.965,7979.870310058994,1,0.0
387,HHO,mmecHost[35],80,0,80,1.7806590441620436E9,2.0E9,6.6770502462518776E10,1.0E11,2371.584561835527,3000.0,1000000.0,7198.084311138024,7583.526552444824,7529.3,2608.718,4985.822295873218,0,0.0
388,HHO,mmecHost[63],80,0,80,1.1978241163873818E9,2.0E9,4.710801579114505E10,1.0E11,1577.2176592092364,3000.0,1000000.0,3536.677002388419,4612.06223087297,7463.729,2786.357,4330.697054976489,0,0.0
389,HHO,mmecHost[39],80,0,80,7.5487178449549E8,2.0E9,8.639474027494786E10,1.0E11,1872.183469430012,3000.0,1000000.0,3868.0627433346453,4186.851307267338,7468.124,2773.962,3867.388944279242,0,0.0
390,HHO,mmecHost[44],80,0,80,1.403834083933015E9,2.0E9,8.417566361833768E10,1.0E11,2166.813396834237,3000.0,1000000.0,4783.681728131569,3584.6877884921687,7473.106,2761.45,2812.600819618119,0,0.0
391,HHO,mmecHost[43],80,0,80,1.7164742623233922E9,2.0E9,8.773284132208391E10,1.0E11,2379.6867961833545,3000.0,1000000.0,10768.176130564834,8110.898722527356,7478.349,2748.98,6290.718157411747,0,0.0
392,HHO,mmecHost[4],80,0,80,1.549290981849532E9,2.0E9,8.846057476078697E10,1.0E11,1710.5366141294164,3000.0,1000000.0,6378.242540055022,5663.075838117391,7483.282,2736.672,3128.090732664845,1,0.0
393,HHO,mmecHost[57],80,0,80,9.64726057845741E8,2.0E9,5.435088586842196E10,1.0E11,2635.8863664901965,3000.0,1000000.0,7322.254160313058,4970.1723953300425,7488.357,2724.197,2252.1091513912033,64,0.0
394,HHO,mmecHost[32],80,0,80,8.292960427545431E8,2.0E9,3.598089603840514E10,1.0E11,2341.480287471435,3000.0,1000000.0,5971.293277997768,5368.6565910090285,7493.621,2711.694,3062.1776406991667,1,0.0
395,HHO,mmecHost[50],80,0,80,1.580652625089829E9,2.0E9,7.708668767527911E10,1.0E11,2698.897092049031,3000.0,1000000.0,5822.242884360428,7488.4473644815735,7498.318,2699.377,5073.896209937869,1,0.0
396,HHO,mmecHost[43],80,0,80,6.627574034553534E8,2.0E9,4.722354437282094E10,1.0E11,1459.5593474660845,3000.0,1000000.0,10768.176130564834,8110.898722527356,7503.001,2687.352,6330.578779597984,1,0.0
397,HHO,mmecHost[35],80,0,80,1.286850742431037E9,2.0E9,4.1424416139002525E10,1.0E11,1512.5525236579979,3000.0,1000000.0,7198.084311138024,7583.526552444824,7507.478,2674.929,4918.338579904289,1,0.0
398,HHO,mmecHost[78],80,0,80,5.077031862125629E8,2.0E9,2.858890578830069E10,1.0E11,1326.0562851418997,3000.0,1000000.0,3938.3967632116924,8943.676013171385,7511.646,2662.487,7226.440723301696,1,0.0
399,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7515.855,2649.925,7969.327379813807,0,0.0
400,HHO,mmecHost[38],80,0,80,1.7384837601419525E9,2.0E9,6.6861221414393776E10,1.0E11,2484.8752943080444,3000.0,1000000.0,6636.967765293835,3282.184589791379,7520.07,2637.345,1093.4750356113923,0,0.0
401,HHO,mmecHost[8],80,0,80,1.4676008410000486E9,2.0E9,7.626041201382928E10,1.0E11,2593.757883919938,3000.0,1000000.0,9416.783929496012,2259.014188877516,7524.147,2624.726,1927.646148982375,0,0.0
402,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7528.158,2612.267,7968.506870942197,0,0.0
403,HHO,mmecHost[13],80,0,80,1.566037688687696E9,2.0E9,4.4655316401239044E10,1.0E11,2009.772941783539,3000.0,1000000.0,8449.710745956978,3955.466787528412,7462.441,2790.093,1527.3498669068176,0,0.0
404,HHO,mmecHost[47],80,0,80,1.3933558010497265E9,2.0E9,8.100737919812257E10,1.0E11,2282.4449012269315,3000.0,1000000.0,7680.767525617314,4659.758455655708,7466.727,2777.655,1894.2351396797842,0,0.0
405,HHO,mmecHost[37],80,0,80,1.549572329647704E9,2.0E9,7.686184260796634E10,1.0E11,2095.5557439101067,3000.0,1000000.0,5792.363617406316,7548.416894681385,7471.502,2765.07,5069.508183518139,1,0.0
406,HHO,mmecHost[42],80,0,80,1.7287992250766046E9,2.0E9,7.411035619200064E10,1.0E11,2301.9700964936137,3000.0,1000000.0,4820.505282327466,8536.53968812634,7476.87,2752.655,6364.714887474364,0,0.0
407,HHO,mmecHost[29],80,0,80,1.3497935901939135E9,2.0E9,8.34782622761075E10,1.0E11,2096.054398588975,3000.0,1000000.0,5236.296824055737,7167.570804686558,7481.821,2740.318,4964.166216128863,2,0.0
408,HHO,mmecHost[60],80,0,80,9.663470775253526E8,2.0E9,8.38267667797492E10,1.0E11,1897.4550432109188,3000.0,1000000.0,2072.3698614945597,7350.738475159612,7486.822,2727.84,7119.514187906307,1,0.0
409,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7492.098,2715.346,7968.979629872321,0,0.0
410,HHO,mmecHost[2],80,0,80,1.742818650482131E9,2.0E9,4.779230638618252E10,1.0E11,2048.1429786626827,3000.0,1000000.0,2924.2182861091915,8129.826468555632,7496.879,2703.069,7096.402090276785,0,0.0
411,HHO,mmecHost[14],80,0,80,1.7867942886941938E9,2.0E9,6.887355344720091E10,1.0E11,1818.3022683928427,3000.0,1000000.0,8497.492282621331,2171.959814891623,7501.569,2691.031,1123.0752780099215,0,0.0
412,HHO,mmecHost[4],80,0,80,7.592066860799953E8,2.0E9,5.025968838548846E10,1.0E11,1666.9613639663748,3000.0,1000000.0,6378.242540055022,5663.075838117391,7506.222,2678.68,3190.447645806176,1,0.0
413,HHO,mmecHost[26],80,0,80,1.18765067225273E9,2.0E9,8.311260860761882E10,1.0E11,2250.2932817560372,3000.0,1000000.0,8236.390965048133,4828.747308537768,7510.388,2666.243,2281.119284409101,0,0.0
414,HHO,mmecHost[72],80,0,80,6.760907259005874E8,2.0E9,6.388369843786695E10,1.0E11,667.2347423512188,3000.0,1000000.0,3973.7958626363275,6696.6236741226385,7514.595,2653.687,5374.253016198731,0,0.0
415,HHO,mmecHost[12],80,0,80,1.3351200076237586E9,2.0E9,7.681536266439856E10,1.0E11,2636.440064442273,3000.0,1000000.0,10514.849229924079,8523.044710540684,7518.816,2641.086,6601.034266485422,0,0.0
416,HHO,mmecHost[9],80,0,80,1.373164408273915E9,2.0E9,5.824447188178756E10,1.0E11,2676.788931957379,3000.0,1000000.0,8755.787310937283,8656.811465911062,7522.936,2628.49,6153.095322782175,1,0.0
417,HHO,mmecHost[27],80,0,80,1.7789157787648842E9,2.0E9,5.283359016365513E10,1.0E11,1590.529329335915,3000.0,1000000.0,7555.975705437155,5039.793546039051,7526.952,2616.013,2423.954312860427,1,0.0
418,HHO,mmecHost[64],80,0,80,9.387125942400458E8,2.0E9,5.885933948515864E10,1.0E11,1399.5957561816467,3000.0,1000000.0,5939.872309777057,8461.284902600997,7530.0,2606.0,6067.360823442176,0,0.0
419,HHO,mmecHost[75],80,0,80,1.3799309867517967E9,2.0E9,5.6368163163760086E10,1.0E11,2621.432927460603,3000.0,1000000.0,4689.127447057566,7176.495322095887,7461.149,2793.833,5185.733556546874,1,0.0
420,HHO,mmecHost[78],80,0,80,1.6722701713533957E9,2.0E9,5.9051949995329765E10,1.0E11,1814.8863581979397,3000.0,1000000.0,3938.3967632116924,8943.676013171385,7465.437,2781.401,7100.2567678838295,1,0.0
421,HHO,mmecHost[53],80,0,80,1.1785121173593442E9,2.0E9,5.347106044515845E10,1.0E11,2311.155643018813,3000.0,1000000.0,9302.073692684824,5362.717224357995,7470.098,2768.766,3175.6444846576233,0,0.0
422,HHO,mmecHost[45],80,0,80,1.5933004729481537E9,2.0E9,6.458413557765216E10,1.0E11,2019.7980970075048,3000.0,1000000.0,5299.081341065171,8477.631668000311,7475.395,2756.318,6121.255690600866,0,0.0
423,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7480.348,2743.994,7967.754343172234,0,0.0
424,HHO,mmecHost[44],80,0,80,1.7413189396362119E9,2.0E9,7.350947747955818E10,1.0E11,1946.1515642857964,3000.0,1000000.0,4783.681728131569,3584.6877884921687,7485.347,2731.519,2833.1770546291523,1,0.0
425,HHO,mmecHost[3],80,0,80,1.5539860836373796E9,2.0E9,7.704014579514207E10,1.0E11,2612.1996763984616,3000.0,1000000.0,7430.9162052767715,2871.456819876965,7490.564,2718.974,163.73414357724928,1,0.0
426,HHO,mmecHost[30],80,0,80,1.495809204949682E9,2.0E9,6.6088229338115234E10,1.0E11,2267.3975838187152,3000.0,1000000.0,2619.0765556668002,2371.8729159094446,7495.459,2706.749,4887.867401546083,1,0.0
427,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.135,2694.71,7969.53493011512,0,0.0
428,HHO,mmecHost[48],80,0,80,1.3151169121859152E9,2.0E9,6.113123264933823E10,1.0E11,1311.1210384970823,3000.0,1000000.0,7362.234562711535,7623.654071482895,7504.926,2682.411,4943.302938092421,0,0.0
429,HHO,mmecHost[27],80,0,80,1.586420562429002E9,2.0E9,7.726484450414651E10,1.0E11,2121.9741608743875,3000.0,1000000.0,7555.975705437155,5039.793546039051,7509.135,2669.982,2370.274417746993,1,0.0
430,HHO,mmecHost[36],80,0,80,1.4268512113398848E9,2.0E9,8.270820969058582E10,1.0E11,2541.181963663859,3000.0,1000000.0,6240.618442485931,8500.618468142851,7513.338,2657.436,5980.183645013822,0,0.0
431,HHO,mmecHost[1],80,0,80,5.392180949279411E8,2.0E9,3.8617347764168816E10,1.0E11,1978.0490209026527,3000.0,1000000.0,9295.507447978067,7188.093910486575,7517.565,2644.822,4878.770234489279,1,0.0
432,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7521.729,2632.24,7969.008380409761,0,0.0
433,HHO,mmecHost[8],80,0,80,1.7145662315728738E9,2.0E9,8.310108624351743E10,1.0E11,2457.847067814071,3000.0,1000000.0,9416.783929496012,2259.014188877516,7525.744,2619.766,1925.1425620396108,1,0.0
434,HHO,mmecHost[55],80,0,80,1.3924962224746537E9,2.0E9,7.79719885146734E10,1.0E11,2696.7649294747653,3000.0,1000000.0,8145.147013454033,8226.14328580273,7529.559,2607.912,5651.8555699063,0,0.0
435,HHO,mmecHost[68],80,0,80,8.962999810343579E8,2.0E9,3.687627184146598E10,1.0E11,1515.42570650411,3000.0,1000000.0,7474.7219025439645,8686.038152622692,7459.86,2797.564,5888.492907548819,1,0.0
436,HHO,mmecHost[38],80,0,80,9.64147488179162E8,2.0E9,6.926535638281734E10,1.0E11,2305.609459529338,3000.0,1000000.0,6636.967765293835,3282.184589791379,7464.151,2785.134,965.0343996930427,1,0.0
437,HHO,mmecHost[68],80,0,80,6.590958703919739E8,2.0E9,3.695979835642325E10,1.0E11,1987.1847215085113,3000.0,1000000.0,7474.7219025439645,8686.038152622692,7468.7,2772.446,5913.595218720244,0,0.0
438,HHO,mmecHost[10],80,0,80,1.5858863726479354E9,2.0E9,6.6376676118880394E10,1.0E11,2678.4945034563857,3000.0,1000000.0,8001.4149140193595,8458.99992057006,7473.79,2759.918,5723.453746407188,1,0.0
439,HHO,mmecHost[51],80,0,80,1.7244341322385712E9,2.0E9,8.374321263396355E10,1.0E11,2401.2244673801474,3000.0,1000000.0,10543.891628662268,2730.131400970974,7478.88,2747.656,3065.0617278296463,1,0.0
440,HHO,mmecHost[56],80,0,80,1.643215290115505E9,2.0E9,5.143146966741932E10,1.0E11,2307.048886864181,3000.0,1000000.0,8194.519000078828,6101.2311809643925,7483.881,2735.179,3440.2490683279284,0,0.0
441,HHO,mmecHost[11],80,0,80,1.7114133577251718E9,2.0E9,8.690526356429756E10,1.0E11,2344.6940375509885,3000.0,1000000.0,7700.259265926784,2207.8390562183013,7489.02,2722.629,556.4447085632595,0,0.0
442,HHO,mmecHost[1],80,0,80,1.756826977344588E9,2.0E9,8.655326209145471E10,1.0E11,2450.7315326601524,3000.0,1000000.0,9295.507447978067,7188.093910486575,7494.077,2710.456,4826.426516205239,2,0.0
443,HHO,mmecHost[39],80,0,80,1.774664754926489E9,2.0E9,7.357548682739064E10,1.0E11,2181.892801046706,3000.0,1000000.0,3868.0627433346453,4186.851307267338,7498.705,2698.381,3923.914760988141,1,0.0
444,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7503.493,2686.09,7969.785862189085,0,0.0
445,HHO,mmecHost[26],80,0,80,1.5594724688452098E9,2.0E9,6.940651925717569E10,1.0E11,1700.440880114517,3000.0,1000000.0,8236.390965048133,4828.747308537768,7507.882,2673.724,2274.829833745058,1,0.0
446,HHO,mmecHost[70],80,0,80,8.961807375272961E8,2.0E9,7.871672629738213E10,1.0E11,1728.1456612063807,3000.0,1000000.0,9525.800295876114,6668.001192593198,7512.084,2661.181,4484.37970917379,1,0.0
447,HHO,mmecHost[34],80,0,80,1.4380666794874296E9,2.0E9,3.3050320021717693E10,1.0E11,1293.685344090124,3000.0,1000000.0,8034.471669142143,8152.255276546591,7516.309,2648.571,5528.0225368208,1,0.0
448,HHO,mmecHost[23],80,0,80,1.3000152228076153E9,2.0E9,5.24437388341922E10,1.0E11,1924.099625155463,3000.0,1000000.0,2000.2399220065192,8875.840393895174,7520.523,2635.986,8331.224887025563,0,0.0
449,HHO,mmecHost[5],80,0,80,1.4223953984344652E9,2.0E9,8.455774539874936E10,1.0E11,2040.050320112535,3000.0,1000000.0,6198.480798454966,8189.086392786268,7524.532,2623.531,5721.347622657738,1,0.0
